X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID
-77.032735065853444,38.934349257679514,19000917,2019-01-02T13:26:49.000Z,DAY,OTHERS,THEFT/OTHER,3467 3499  BLOCK OF 14TH STREET NW,397162,140718,1,1A,4,408,Cluster 2,002801 2,002801,Precinct 41,38.9343414638431,-77.0327327700227,,2018-12-01T12:00:24.000Z,2018-12-07T17:00:18.000Z,259276747,19000917-01
-76.978208044369154,38.919479081336938,19000925,2019-01-02T14:01:31.000Z,DAY,OTHERS,THEFT F/AUTO,1800 - 1899 BLOCK OF EDWIN STREET NE,401890,139067,5,5C,5,505,Cluster 22,011100 3,011100,Precinct 72,38.9194712884638,-76.9782057664312,,2019-01-02T12:29:00.000Z,2019-01-02T13:45:25.000Z,259276748,19000925-01
-76.961877462023367,38.923591699964334,19000933,2019-01-02T13:45:34.000Z,DAY,OTHERS,THEFT F/AUTO,2500 - 2599 BLOCK OF PATRICIA ROBERTS HARRIS PLACE NE,403306,139524,5,5C,5,503,Cluster 24,009000 1,009000,Precinct 139,38.9235839056538,-76.9618751889218,,2019-01-01T03:00:50.000Z,2019-01-01T12:00:57.000Z,259276749,19000933-01
-77.021920182553515,38.909110460466373,19000937,2019-01-02T14:34:05.000Z,DAY,OTHERS,THEFT/OTHER,1400 - 1499 BLOCK OF 7TH STREET NW,398099,137916,6,6E,3,307,Cluster 7,004901 2,004901,Precinct 18,38.9091026713132,-77.0219178916343,,2019-01-02T13:49:53.000Z,,259276750,19000937-01
-77.019836116461136,38.919191162444811,19000943,2019-01-02T14:19:10.000Z,DAY,OTHERS,THEFT F/AUTO,500 - 599 BLOCK OF W STREET NW,398280,139035,1,1B,3,306,Cluster 3,003400 2,003400,Precinct 37,38.9191833711817,-77.0198338255748,,2019-01-02T11:00:45.000Z,2019-01-02T13:00:32.000Z,259276751,19000943-01
-77.085301891543978,38.959915251272726,19000948,2019-01-02T19:10:42.000Z,EVENING,OTHERS,THEFT/OTHER,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,392607,143559,3,3E,2,202,Cluster 11,001001 1,001001,Precinct 31,38.9599074542529,-77.0852995777749,,2019-01-02T13:25:46.000Z,2019-01-02T14:02:50.000Z,259276752,19000948-01
-77.028857553938437,38.900487959084074,19000950,2019-01-02T14:11:36.000Z,DAY,OTHERS,THEFT/OTHER,1200 - 1299 BLOCK OF NEW YORK AVENUE NW,397497,136959,2,2C,2,209,Cluster 8,010100 1,010100,Precinct 129,38.9004801719282,-77.0288552613857,DOWNTOWN,2019-01-02T13:54:11.000Z,,259276753,19000950-01
-76.978317056114804,38.940207225513326,19000953,2019-01-02T14:20:15.000Z,DAY,OTHERS,BURGLARY,4100 - 4199 BLOCK OF 19TH STREET NE,401880,141368,5,5B,5,503,Cluster 24,009400 4,009400,Precinct 69,38.9401994284662,-76.9783147768767,,2019-01-02T10:15:41.000Z,2019-01-02T10:45:05.000Z,259276754,19000953-01
-77.019428829560624,38.90564268717231,19000962,2019-01-02T14:35:06.000Z,DAY,OTHERS,THEFT F/AUTO,500 - 599 BLOCK OF M STREET NW,398315,137531,6,6E,3,308,Cluster 8,004802 2,004802,Precinct 18,38.9056348986254,-77.0194265396291,,2019-01-02T14:12:44.000Z,,259276755,19000962-01
-77.00278145122229,38.92236374403744,19000969,2019-01-02T14:50:43.000Z,DAY,OTHERS,THEFT F/AUTO,200 - 299 BLOCK OF CHANNING STREET NE,399759,139387,5,5E,5,502,Cluster 21,009203 2,009203,Precinct 74,38.9223559514987,-77.0027791654538,,2019-01-02T10:30:59.000Z,2019-01-02T10:50:55.000Z,259276756,19000969-01
-77.031812788053088,38.935295384175362,19000976,2019-01-02T15:01:27.000Z,EVENING,OTHERS,ASSAULT W/DANGEROUS WEAPON,1300 - 1399 BLOCK OF PARKWOOD PLACE NW,397242,140823,1,1A,4,408,Cluster 2,002900 2,002900,Precinct 41,38.9352875901139,-77.0318104924516,,2019-01-02T14:26:14.000Z,2019-01-02T14:58:33.000Z,259276757,19000976-01
-77.062859682010298,38.906438143434897,19000980,2019-01-02T15:03:20.000Z,EVENING,OTHERS,THEFT/OTHER,1224 - 1299 BLOCK OF WISCONSIN AVENUE NW,394548,137621,2,2E,2,206,Cluster 4,000202 3,000202,Precinct 6,38.9064303563484,-77.062857378507,GEORGETOWN,2019-01-02T14:34:24.000Z,,259276758,19000980-01
-76.990894840899628,38.901319938087525,19000985,2019-01-02T15:27:13.000Z,EVENING,GUN,ROBBERY,1100 - 1199 BLOCK OF I STREET NE,400790,137051,6,6A,1,104,Cluster 25,008410 1,008410,Precinct 82,38.9013121493488,-76.9908925601182,,2019-01-02T13:39:51.000Z,2019-01-02T13:45:26.000Z,259276759,19000985-01
-76.96076612714063,38.931338483727515,19000995,2019-01-02T15:55:44.000Z,EVENING,OTHERS,THEFT F/AUTO,3100 - 3199 BLOCK OF CHESTNUT STREET NE,403402,140384,5,5C,5,503,Cluster 24,011100 1,011100,Precinct 71,38.9313306878138,-76.9607638539124,,2019-01-02T14:22:52.000Z,,259276760,19000995-01
-77.024643910810752,38.917001222912127,19000999,2019-01-02T16:33:21.000Z,EVENING,OTHERS,THEFT/OTHER,900 - 931 BLOCK OF U STREET NW,397863,138792,1,1B,3,305,Cluster 3,004400 2,004400,Precinct 137,38.9169934322698,-77.024641618561,,2018-12-30T01:30:30.000Z,2018-12-30T02:30:37.000Z,259276761,19000999-01
-76.984877063306371,38.901076088513697,19001002,2019-01-02T15:55:28.000Z,EVENING,OTHERS,THEFT F/AUTO,1100 - 1199 BLOCK OF HOLBROOK STREET NE,401312,137024,5,5D,5,506,Cluster 23,008802 2,008802,Precinct 77,38.9010682996001,-76.9848747844141,,2019-01-02T14:33:18.000Z,,259276762,19001002-01
-77.067028281455137,38.95020723220501,19001005,2019-01-02T15:34:25.000Z,EVENING,OTHERS,THEFT F/AUTO,4600 - 4699 BLOCK OF CONNECTICUT AVENUE NW,394190,142480,3,3F,2,203,Cluster 12,001200 1,001200,Precinct 33,38.950199436456,-77.0670259739726,,2019-01-02T15:18:31.000Z,,259276763,19001005-01
-77.000578128216745,38.830523172682909,19001007,2019-01-02T16:43:36.000Z,EVENING,OTHERS,THEFT F/AUTO,4000 - 4099 BLOCK OF 4TH STREET SE,399950,129192,8,8D,7,708,Cluster 39,009811 1,009811,Precinct 125,38.830515398595,-77.000575848731,,2018-12-28T22:30:59.000Z,2019-01-02T12:00:08.000Z,259276764,19001007-01
-77.021929368865656,38.901489392987273,19001014,2019-01-02T15:57:39.000Z,EVENING,OTHERS,THEFT/OTHER,900 - 979 BLOCK OF 7TH STREET NW,398098,137070,2,2C,1,101,Cluster 8,005800 1,005800,Precinct 129,38.9014816053711,-77.0219270784091,DOWNTOWN,2018-02-14T12:00:57.000Z,2018-02-15T17:51:08.000Z,259276765,19001014-01
-76.986783182609756,38.87981655320106,19001016,2019-01-02T15:48:04.000Z,EVENING,OTHERS,THEFT F/AUTO,1350 - 1399 BLOCK OF POTOMAC AVENUE SE,401147,134664,6,6B,1,106,Cluster 26,007100 2,007100,Precinct 91,38.8798087686474,-76.9867809044198,,2019-01-02T13:40:02.000Z,2019-01-02T13:50:00.000Z,259276766,19001016-01
-77.020924822524549,38.896129601593991,19001017,2019-01-02T17:06:57.000Z,EVENING,OTHERS,THEFT F/AUTO,600 - 699 BLOCK OF E STREET NW,398185,136475,2,2C,1,102,Cluster 8,005800 2,005800,Precinct 143,38.8961218150212,-77.0209225327081,DOWNTOWN,2019-01-02T12:50:26.000Z,2019-01-02T13:50:33.000Z,259276767,19001017-01
-76.990894983446253,38.900202901569202,19001018,2019-01-02T16:31:24.000Z,EVENING,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF H STREET NE,400790,136927,6,6A,1,104,Cluster 25,008402 1,008402,Precinct 82,38.9001951130558,-76.9908927027329,,2019-01-02T15:03:06.000Z,2019-01-02T15:04:38.000Z,259276768,19001018-01
-77.016177051313576,38.903129852153761,19001022,2019-01-02T16:54:04.000Z,EVENING,OTHERS,THEFT F/AUTO,1000 - 1099 BLOCK OF 4TH STREET NW,398597,137252,6,6E,1,101,Cluster 8,004701 2,004701,Precinct 1,38.9031220639923,-77.0161747625481,MOUNT VERNON TRIANGLE CID,2019-01-02T12:33:56.000Z,2019-01-02T12:50:01.000Z,259276769,19001022-01
-77.01689771010507,38.879284582928193,19001030,2019-01-02T16:09:26.000Z,EVENING,OTHERS,THEFT/OTHER,350 - 399 BLOCK OF I STREET SW,398534,134605,6,6D,1,103,Cluster 9,010200 2,010200,Precinct 128,38.8792767996033,-77.0168954225703,SOUTHWEST,2018-12-31T13:30:35.000Z,2019-01-01T13:10:52.000Z,259276770,19001030-01
-77.025070055322004,38.915577815484589,19001039,2019-01-02T16:23:55.000Z,EVENING,OTHERS,THEFT F/AUTO,900 - 999 BLOCK OF T STREET NW,397826,138634,1,1B,3,305,Cluster 3,004400 2,004400,Precinct 137,38.9155700251451,-77.0250677630266,,2019-01-02T15:47:34.000Z,2019-01-02T15:58:44.000Z,259276771,19001039-01
-77.000578128216745,38.830523172682909,19001045,2019-01-02T21:18:00.000Z,EVENING,OTHERS,ROBBERY,4000 - 4099 BLOCK OF 4TH STREET SE,399950,129192,8,8D,7,706,Cluster 39,009811 1,009811,Precinct 125,38.830515398595,-77.000575848731,,2019-01-02T12:30:57.000Z,2019-01-02T12:50:12.000Z,259276849,19001045-01
-76.940911415486397,38.896783152217687,19001058,2019-01-02T16:54:25.000Z,EVENING,OTHERS,THEFT F/AUTO,4200 - 4399 BLOCK OF EDSON PLACE NE,405126,136549,7,7D,6,602,Cluster 30,007803 4,007803,Precinct 99,38.8967753625341,-76.9409091505505,,2019-01-02T16:33:21.000Z,2019-01-02T16:34:48.000Z,259276850,19001058-01
-77.033265631123754,38.909657289987784,19001067,2019-01-03T17:04:09.000Z,EVENING,OTHERS,THEFT/OTHER,1400 - 1499 BLOCK OF P STREET NW,397115,137977,2,2F,2,208,Cluster 7,005201 3,005201,Precinct 16,38.9096495011476,-77.0332633366381,,2019-01-02T14:00:00.000Z,2019-01-02T14:20:39.000Z,259276851,19001067-01
-76.99680756958675,38.931390066204287,19001068,2019-01-02T16:54:19.000Z,EVENING,OTHERS,THEFT F/AUTO,600 - 699 BLOCK OF LANCASTER STREET NE,400277,140389,5,5E,5,502,Cluster 21,009201 1,009201,Precinct 74,38.9313822716235,-76.9968052851274,,2019-01-02T16:08:47.000Z,,259276852,19001068-01
-77.022943114903867,38.899138016303269,19001080,2019-01-02T17:08:25.000Z,EVENING,OTHERS,THEFT F/AUTO,700 - 799 BLOCK OF 8TH STREET NW,398010,136809,2,2C,1,101,Cluster 8,005800 1,005800,Precinct 129,38.8991302291991,-77.0229408242752,DOWNTOWN,2019-01-02T13:00:30.000Z,2019-01-02T16:28:45.000Z,259276853,19001080-01
-77.026999955145968,38.957312838716255,19001086,2019-01-02T18:34:49.000Z,EVENING,OTHERS,BURGLARY,900  - 999 BLOCK OF LONGFELLOW STREET NW,397660,143267,4,4D,4,403,Cluster 18,002101 5,002101,Precinct 56,38.95730504004,-77.0269976596951,,2019-01-02T16:28:05.000Z,2019-01-02T18:35:00.000Z,259276854,19001086-01
-77.065140694657842,38.967612262851134,19001089,2019-01-02T17:14:24.000Z,EVENING,OTHERS,BURGLARY,3200  - 3299 BLOCK OF PATTERSON STREET NW,394355,144412,4,3G,2,201,Cluster 10,001500 2,001500,Precinct 51,38.9676044635274,-77.065138386695,,2018-12-27T09:00:03.000Z,2019-01-02T15:00:46.000Z,259276855,19001089-01
-77.007047768676685,38.917787334235179,19001090,2019-01-02T22:28:31.000Z,EVENING,OTHERS,THEFT/OTHER,2032 - 2099 BLOCK OF LINCOLN ROAD NE,399389,138879,5,5E,5,502,Cluster 21,009203 2,009203,Precinct 135,38.917779542778,-77.0070454818591,,2019-01-02T16:44:37.000Z,2019-01-02T17:20:57.000Z,259276856,19001090-01
-77.03546432515671,38.925826599003237,19001097,2019-01-02T17:27:59.000Z,EVENING,OTHERS,THEFT F/AUTO,2820 - 2899 BLOCK OF 15TH STREET NW,396925,139772,1,1A,3,304,Cluster 2,003700 2,003700,Precinct 36,38.925818806986,-77.0354620289975,,2019-01-02T16:38:35.000Z,2019-01-02T17:28:06.000Z,259276857,19001097-01
-77.028868812413165,38.899821337625788,19001102,2019-01-05T21:58:26.000Z,EVENING,OTHERS,THEFT/OTHER,1200 - 1299 BLOCK OF H STREET NW,397496,136885,2,2C,2,209,Cluster 8,005800 1,005800,Precinct 129,38.8998135506047,-77.0288665198976,DOWNTOWN,2019-01-02T16:47:35.000Z,2019-01-02T18:20:15.000Z,259276858,19001102-01
-76.993085005414287,38.903725319331272,19001107,2019-01-02T21:47:19.000Z,EVENING,OTHERS,THEFT/OTHER,901 - 999 BLOCK OF L STREET NE,400600,137318,6,6A,1,104,Cluster 25,008410 1,008410,Precinct 82,38.9037175301891,-76.993082723804,,2019-01-02T15:00:59.000Z,2019-01-02T17:00:13.000Z,259276859,19001107-01
-76.989301337289348,38.841666146294031,19001119,2019-01-02T18:07:22.000Z,EVENING,OTHERS,BURGLARY,1200 - 1299 BLOCK OF CONGRESS STREET SE,400929,130429,8,8E,7,705,Cluster 39,007304 2,007304,Precinct 120,38.8416583695361,-76.9892990606369,,2019-01-01T16:34:20.000Z,2019-01-02T18:07:51.000Z,259276860,19001119-01
-77.02765610848995,38.953493180087854,19001120,2019-01-02T19:07:11.000Z,EVENING,OTHERS,THEFT/OTHER,5200  - 5299 BLOCK OF GEORGIA AVENUE NW,397603,142843,4,4C,4,403,Cluster 18,002002 3,002002,Precinct 54,38.9534853822054,-77.0276538130687,,2019-01-02T16:34:34.000Z,2019-01-02T16:39:50.000Z,259276861,19001120-01
-77.004358535756367,38.877006600332841,19001122,2019-01-02T18:03:26.000Z,EVENING,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF NEW JERSEY AVENUE SE,399622,134352,6,6D,1,106,Cluster 27,007200 2,007200,Precinct 131,38.8769988170006,-77.0043562522648,CAPITOL RIVERFRONT,2018-11-20T12:00:51.000Z,2019-01-02T13:00:42.000Z,259276862,19001122-01
-76.985251344671497,38.930848680906109,19001136,2019-01-02T20:17:22.000Z,EVENING,OTHERS,THEFT F/AUTO,1400 - 1499 BLOCK OF KEARNY STREET NE,401279,140329,5,5B,5,504,Cluster 22,009301 4,009301,Precinct 73,38.9308408860035,-76.9852490638451,,2019-01-01T11:00:47.000Z,2019-01-01T12:45:29.000Z,259276863,19001136-01
-77.03273284903338,38.929520805242319,19001138,2019-01-02T18:49:30.000Z,EVENING,OTHERS,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,397162,140182,1,1A,3,302,Cluster 2,003000 1,003000,Precinct 39,38.9295130123787,-77.0327305534988,,2019-01-02T18:03:19.000Z,,259276864,19001138-01
-77.021922275938465,38.915920765218793,19001141,2019-01-02T18:19:05.000Z,EVENING,OTHERS,THEFT/OTHER,1900 - 1999 BLOCK OF 7TH STREET NW,398099,138672,1,1B,3,305,Cluster 3,004400 2,004400,Precinct 137,38.9159129746927,-77.0219199846024,,2019-01-02T17:58:48.000Z,,259276865,19001141-01
-77.043609261451408,38.909935217632068,19001152,2019-01-02T20:08:20.000Z,EVENING,OTHERS,THEFT/OTHER,1300 - 1699 BLOCK OF CONNECTICUT AVENUE NW,396217.89,138008.23,2,2B,2,208,Cluster 6,005500 1,005500,Precinct 14,38.9099274291219,-77.0436069637279,,2019-01-02T18:10:02.000Z,2019-01-02T18:20:03.000Z,259276866,19001152-01
-76.989447545580219,38.865592555396582,19001161,2019-01-02T19:23:27.000Z,EVENING,OTHERS,THEFT F/AUTO,2051 2100  BLOCK OF MARTIN LUTHER KING JR AVENUE SE,400916,133085,8,8A,7,701,Cluster 28,007503 1,007503,Precinct 114,38.8655847738129,-76.9894452674267,ANACOSTIA,2019-01-02T18:02:27.000Z,2019-01-02T18:05:36.000Z,259276867,19001161-01
-77.001709843594085,38.957802390388288,19001166,2019-01-02T19:51:12.000Z,EVENING,OTHERS,THEFT/OTHER,300  - 399 BLOCK OF RIGGS ROAD NE,399852,143321,4,4B,4,406,Cluster 19,009505 3,009505,Precinct 65,38.957794590669,-77.0017075559917,,2019-01-02T18:30:14.000Z,2019-01-02T19:40:37.000Z,259276868,19001166-01
-76.998505129205,38.827793598863607,19001186,2019-01-02T19:37:52.000Z,EVENING,OTHERS,THEFT/OTHER,4200 - 4283 BLOCK OF 6TH STREET SE,400130,128889,8,8D,7,706,Cluster 39,009811 1,009811,Precinct 125,38.8277858252501,-76.9985028505304,,2019-01-02T19:09:41.000Z,,259276869,19001186-01
-76.993578295279548,38.930930509698641,19001187,2019-01-02T19:41:37.000Z,EVENING,OTHERS,BURGLARY,3300 - 3399 BLOCK OF 9TH STREET NE,400557,140338,5,5B,5,504,Cluster 21,009301 2,009301,Precinct 73,38.93092271509,-76.9935760118542,,2018-12-28T08:00:41.000Z,2019-01-02T17:45:09.000Z,259276870,19001187-01
-77.041041387641442,38.917825380527077,19001192,2019-01-02T19:46:50.000Z,EVENING,OTHERS,THEFT/OTHER,1700 - 1799 BLOCK OF CALIFORNIA STREET NW,396441,138884,1,1C,3,303,Cluster 1,003800 2,003800,Precinct 24,38.9178175903306,-77.041039090235,ADAMS MORGAN,2019-01-02T18:38:37.000Z,2019-01-02T18:42:39.000Z,259276871,19001192-01
-77.002042720517053,38.898131315148412,19001199,2019-01-02T21:35:30.000Z,EVENING,OTHERS,THEFT F/AUTO,600 - 699 BLOCK OF 3RD STREET NE,399823,136697,6,6C,1,104,Cluster 25,008301 1,008301,Precinct 84,38.8981235274682,-77.0020404364584,,2019-01-02T18:30:45.000Z,2019-01-02T19:05:53.000Z,259276872,19001199-01
-76.976992330214514,38.898993870627848,19001203,2019-01-02T21:33:54.000Z,EVENING,OTHERS,ASSAULT W/DANGEROUS WEAPON,1800 - 1869 BLOCK OF BENNING ROAD NE,401996,136793,6,6A,5,507,Cluster 25,007901 1,007901,Precinct 81,38.8989860818406,-76.976990053905,,2019-01-02T19:19:50.000Z,,259276873,19001203-01
-77.043609261451408,38.909935217632068,19029349,2019-02-19T11:12:18.000Z,DAY,OTHERS,THEFT/OTHER,1300 - 1699 BLOCK OF CONNECTICUT AVENUE NW,396217.89,138008.23,2,2B,2,208,Cluster 6,005500 1,005500,Precinct 14,38.9099274291219,-77.0436069637279,DUPONT CIRCLE,2019-02-15T19:30:40.000Z,2019-02-19T07:15:57.000Z,259276898,19029349-01
-77.031811533966234,38.932484793486886,19029350,2019-02-19T11:18:49.000Z,DAY,OTHERS,MOTOR VEHICLE THEFT,1300 - 1399 BLOCK OF NEWTON STREET NW,397242,140511,1,1A,4,408,Cluster 2,002900 2,002900,Precinct 41,38.9324769999916,-77.0318092385372,,2019-02-17T16:00:08.000Z,2019-02-19T08:30:45.000Z,259276899,19029350-01
-76.94928154424737,38.862897509531159,19029359,2019-02-19T11:50:04.000Z,DAY,OTHERS,MOTOR VEHICLE THEFT,2100 - 2199 BLOCK OF SUITLAND TERRACE SE,404402,132787,7,7B,6,606,Cluster 35,007603 1,007603,Precinct 110,38.8628897269982,-76.9492792787658,,2019-02-18T19:15:55.000Z,2019-02-19T11:50:58.000Z,259276900,19029359-01
-77.031566839924182,38.952906651892292,19029369,2019-02-19T11:34:12.000Z,DAY,OTHERS,THEFT F/AUTO,1300  - 1399 BLOCK OF HAMILTON STREET NW,397264,142778,4,4C,4,403,Cluster 18,002002 3,002002,Precinct 54,38.952898854274,-77.0315645433207,,2019-02-18T21:00:35.000Z,2019-02-19T09:00:37.000Z,259276901,19029369-01
-77.081195266101005,38.93028991537556,19029372,2019-02-19T17:05:53.000Z,EVENING,OTHERS,SEX ABUSE,4000 - 4299 BLOCK OF CATHEDRAL AVENUE NW,392960,140270,3,3D,2,205,Cluster 14,000801 3,000801,Precinct 10,38.9302821241678,-77.0811929554284,,2019-01-30T05:30:16.000Z,2019-01-30T05:45:36.000Z,259276902,19029372-01
-77.049481789543805,38.900706252720411,19029381,2019-02-19T11:55:10.000Z,DAY,OTHERS,THEFT/OTHER,2200 - 2299 BLOCK OF I STREET NW,395708,136984,2,2A,2,207,Cluster 5,010800 1,010800,Precinct 2,38.90069846629,-77.0494794905561,,2019-02-19T11:10:15.000Z,2019-02-19T11:20:34.000Z,259276903,19029381-01
-76.993152403339593,38.922219443509491,19029386,2019-02-19T12:26:51.000Z,DAY,OTHERS,THEFT/OTHER,900 - 999 BLOCK OF RHODE ISLAND AVENUE NE,400594,139371,5,5C,5,505,Cluster 22,009102 2,009102,Precinct 72,38.9222116506408,-76.9931501205792,,2019-02-19T11:40:11.000Z,2019-02-19T12:00:16.000Z,259276904,19029386-01
-77.031964924759237,38.914468107286609,19029391,2019-02-19T12:18:00.000Z,DAY,OTHERS,THEFT/OTHER,1800 - 1823 BLOCK OF 14TH STREET NW,397228,138511,2,2B,3,301,Cluster 3,004300 2,004300,Precinct 141,38.9144603174281,-77.0319626303845,,2019-02-19T11:54:33.000Z,,259276905,19029391-01
-76.986093565629247,38.929317371332708,19029393,2019-02-19T13:29:27.000Z,DAY,OTHERS,THEFT/OTHER,3100 - 3199 BLOCK OF 14TH STREET NE,401206,140159,5,5B,5,504,Cluster 22,009301 3,009301,Precinct 73,38.9293095767702,-76.9860912846341,,2019-02-19T11:56:06.000Z,2019-02-19T12:57:20.000Z,259276906,19029393-01
-77.006551354021084,38.911490535987213,19029397,2019-02-19T12:43:36.000Z,DAY,OTHERS,MOTOR VEHICLE THEFT,1600 - 1619 BLOCK OF 1ST STREET NE,399432,138180,5,5E,5,502,Cluster 21,008701 1,008701,Precinct 75,38.911482745781,-77.0065490677427,,2019-02-18T15:00:42.000Z,2019-02-19T10:30:51.000Z,259276907,19029397-01
-77.030288544959035,38.931133951903249,19029407,2019-02-19T12:55:40.000Z,DAY,OTHERS,MOTOR VEHICLE THEFT,1300 - 1324 BLOCK OF PARK ROAD NW,397374,140361,1,1A,3,302,Cluster 2,002900 2,002900,Precinct 42,38.9311261586233,-77.030286250087,,2019-02-15T14:00:39.000Z,2019-02-15T15:00:01.000Z,259276908,19029407-01
-76.98272905752971,38.916480062679696,19029412,2019-02-19T13:10:36.000Z,DAY,OTHERS,THEFT/OTHER,1500 - 1599 BLOCK OF NEW YORK AVENUE NE,401498,138734,5,5D,5,506,Cluster 23,008803 1,008803,Precinct 76,38.9164722705797,-76.9827267783665,,2019-02-19T12:36:15.000Z,2019-02-19T13:13:20.000Z,259276909,19029412-01
-76.994365144373106,38.898122188881786,19029416,2019-02-19T13:13:07.000Z,DAY,OTHERS,THEFT F/AUTO,600 - 699 BLOCK OF PICKFORD PLACE NE,400489,136696,6,6A,1,104,Cluster 25,008402 2,008402,Precinct 82,38.8981144009174,-76.994362862706,,2019-02-19T06:00:50.000Z,2019-02-19T13:13:14.000Z,259276910,19029416-01
-76.997328298332619,38.885141227699989,19029461,2019-02-19T14:53:19.000Z,DAY,OTHERS,BURGLARY,600 - 669 BLOCK OF PENNSYLVANIA AVENUE SE,400232,135255,6,6B,1,107,Cluster 26,006500 1,006500,Precinct 89,38.8851334424645,-76.9973260165343,CAPITOL HILL,2019-02-15T17:00:26.000Z,2019-02-19T09:00:43.000Z,259276911,19029461-01
-77.030793366623413,38.898316449648604,19029463,2019-02-19T15:02:45.000Z,EVENING,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF G STREET NW,397329,136718,2,2C,2,209,Cluster 8,005800 1,005800,Precinct 129,38.8983086630028,-77.0307910736005,DOWNTOWN,2019-01-25T09:00:29.000Z,2019-01-25T12:10:04.000Z,259276912,19029463-01
-77.038405428705104,38.926474268330139,19029472,2019-02-19T17:30:40.000Z,EVENING,OTHERS,THEFT/OTHER,1601 1699  BLOCK OF ARGONNE PLACE NW,396670,139844,1,1C,3,303,Cluster 1,003900 1,003900,Precinct 35,38.9264664762922,-77.0384031315904,,2019-02-11T12:00:39.000Z,2019-02-19T17:00:45.000Z,259276913,19029472-01
-76.949935064827955,38.88395043055624,19029473,2019-02-19T15:12:48.000Z,EVENING,GUN,ASSAULT W/DANGEROUS WEAPON,400 - 499 BLOCK OF 37TH PLACE SE,404344,135124,7,7F,6,603,Cluster 32,007703 3,007703,Precinct 107,38.8839426437977,-76.9499327978624,,2019-02-19T13:01:57.000Z,2019-02-19T13:02:02.000Z,259276914,19029473-01
-76.995573694122427,38.928417283437085,19029476,2019-02-19T15:40:12.000Z,EVENING,OTHERS,ASSAULT W/DANGEROUS WEAPON,700 - 799 BLOCK OF IRVING STREET NE,400384,140059,5,5E,5,502,Cluster 21,009201 1,009201,Precinct 74,38.9284094894094,-76.9955714102291,,2019-02-19T13:30:08.000Z,,259276915,19029476-01
-76.947721865796439,38.884336821584185,19029496,2019-02-19T15:49:07.000Z,EVENING,OTHERS,THEFT/OTHER,400 - 439 BLOCK OF RIDGE ROAD SE,404536,135167,7,7F,6,603,Cluster 32,007703 3,007703,Precinct 107,38.8843290346653,-76.9477195994967,,2019-02-19T13:48:44.000Z,,259276916,19029496-01
-77.02493789997051,38.900371752935655,19029497,2019-02-20T07:16:10.000Z,DAY,OTHERS,THEFT/OTHER,900 - 999 BLOCK OF PALMER ALLEY NW,397837,136946,2,2C,2,209,Cluster 8,005800 1,005800,Precinct 129,38.900363965657,-77.0249356086454,DOWNTOWN,2019-02-19T15:08:11.000Z,2019-02-19T15:14:41.000Z,259276917,19029497-01
-76.993586530578341,38.839342279847742,19029516,2019-02-19T17:50:35.000Z,EVENING,OTHERS,THEFT/OTHER,3500 - 3703 BLOCK OF WHEELER ROAD SE,400557,130171,8,8C,7,705,Cluster 39,009804 1,009804,Precinct 122,38.8393345037185,-76.993584252733,,2019-02-19T15:53:21.000Z,2019-02-19T16:17:12.000Z,259276918,19029516-01
-77.070032793720074,38.95536721189135,19029538,2019-02-19T17:36:53.000Z,EVENING,OTHERS,THEFT/OTHER,5000 - 5099 BLOCK OF CONNECTICUT AVENUE NW,393930,143053,3,3F,2,203,Cluster 10,001100 3,001100,Precinct 33,38.9553594152157,-77.0700304849853,,2019-02-19T14:30:43.000Z,2019-02-19T15:40:04.000Z,259276919,19029538-01
-77.012474924213507,38.829135203294541,19029546,2019-02-19T17:04:30.000Z,EVENING,OTHERS,THEFT F/AUTO,4100 - 4199 BLOCK OF MARTIN LUTHER KING JR AVENUE SW,398917,129038,8,8D,7,708,Cluster 39,009807 1,009807,Precinct 124,38.8291274299295,-77.0124726411089,,2019-02-19T08:00:18.000Z,2019-02-19T16:30:42.000Z,259276920,19029546-01
-77.018485943481025,38.915290775994372,19029549,2019-02-19T17:59:44.000Z,EVENING,OTHERS,MOTOR VEHICLE THEFT,1821 - 1899 BLOCK OF 5TH STREET NW,398397,138602,1,1B,3,306,Cluster 3,003400 2,003400,Precinct 37,38.9152829854671,-77.0184836532536,,2019-02-05T17:00:54.000Z,2019-02-10T18:00:55.000Z,259276921,19029549-01
-76.940896178595978,38.901260301296752,19029550,2019-02-19T23:01:34.000Z,MIDNIGHT,OTHERS,THEFT F/AUTO,4200 - 4399 BLOCK OF NANNIE HELEN BURROUGHS AVENUE NE,405127,137046,7,7D,6,602,Cluster 30,007803 1,007803,Precinct 99,38.9012525107093,-76.9408939133922,,2019-02-19T16:03:33.000Z,2019-02-19T17:51:04.000Z,259276922,19029550-01
